CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Customer_Segment
15275.0,38,1,615.14,3,1,3,313,Others
15276.0,66,1,135.31,3,1,1,311,Others
15277.0,47,1,255.89999999999998,3,1,2,312,Others
15279.0,355,1,290.51,1,1,2,112,Others
15280.0,172,1,113.12,2,1,1,211,Others
15281.0,59,9,2332.1499999999996,3,5,5,355,New Customers
15286.0,50,1,240.55,3,1,1,311,Others
15287.0,22,2,486.69,4,3,2,432,Others
15288.0,43,5,2306.5200000000004,3,4,5,345,Others
15289.0,29,3,939.78,4,3,3,433,Others
15290.0,5,18,7943.219999999999,5,5,5,555,Champions
15291.0,26,15,4668.300000000001,4,5,5,455,Potential Loyalists
15292.0,201,1,180.94,1,1,1,111,Lost Customers
15296.0,51,6,3672.8599999999997,3,5,5,355,New Customers
15297.0,10,3,641.94,5,3,3,533,Others
15298.0,2,12,4799.9,5,5,5,555,Champions
15299.0,67,7,4507.01,3,5,5,355,New Customers
15300.0,64,1,496.43999999999994,3,1,3,313,Others
15301.0,51,12,5070.349999999999,3,5,5,355,New Customers
15303.0,290,1,574.02,1,1,3,113,Others
15304.0,61,8,694.4000000000002,3,5,3,353,Others
15306.0,64,3,1174.35,3,3,4,334,Others
15307.0,96,1,205.3,2,1,1,211,Others
15308.0,274,1,310.46999999999997,1,1,2,112,Others
15311.0,1,91,60767.899999999994,5,5,5,555,Champions
15312.0,75,4,924.85,2,4,3,243,Others
15313.0,110,1,52.0,2,1,1,211,Others
15314.0,199,1,327.96999999999997,1,1,2,112,Others
15315.0,64,2,570.5000000000001,3,3,3,333,Others
15316.0,327,1,165.0,1,1,1,111,Lost Customers
15318.0,4,1,312.62,5,1,2,512,Others
15319.0,284,1,204.5,1,1,1,111,Lost Customers
15320.0,44,1,267.13000000000005,3,1,2,312,Others
15321.0,71,3,2748.3100000000004,3,3,5,335,Others
15322.0,86,1,679.68,2,1,3,213,Others
15325.0,104,1,162.29000000000002,2,1,1,211,Others
15326.0,334,1,311.7099999999999,1,1,2,112,Others
15327.0,53,1,208.75,3,1,1,311,Others
15329.0,39,3,1049.7,3,3,4,334,Others
15330.0,32,2,714.9599999999999,4,3,3,433,Others
15332.0,366,4,1661.06,1,4,4,144,Others
15333.0,208,1,1028.56,1,1,4,114,Others
15334.0,157,3,351.67,2,3,2,232,Others
15335.0,54,1,173.97,3,1,1,311,Others
15339.0,66,2,574.0699999999999,3,3,3,333,Others
15341.0,81,1,2020.52,2,1,4,214,Others
15342.0,130,1,406.09,2,1,2,212,Others
15343.0,87,1,364.5,2,1,2,212,Others
15344.0,1,3,563.9399999999999,5,3,3,533,Others
15345.0,46,1,393.53999999999996,3,1,2,312,Others
15346.0,333,1,252.42000000000002,1,1,2,112,Others
15347.0,366,1,201.59999999999997,1,1,1,111,Lost Customers
15348.0,72,1,158.04,2,1,1,211,Others
15349.0,158,2,473.80999999999995,2,3,2,232,Others
15350.0,373,1,115.65,1,1,1,111,Lost Customers
15351.0,12,7,1960.11,5,5,4,554,Others
15353.0,255,2,777.0200000000002,1,3,3,133,Others
15355.0,29,2,277.05000000000007,4,3,2,432,Others
15356.0,31,10,2766.5,4,5,5,455,Potential Loyalists
15358.0,5,22,8347.2,5,5,5,555,Champions
15360.0,40,1,427.92999999999995,3,1,2,312,Others
15361.0,362,1,418.9200000000001,1,1,2,112,Others
15363.0,373,1,326.0,1,1,2,112,Others
15364.0,96,2,913.1900000000002,2,3,3,233,Others
15365.0,26,7,2314.32,4,5,5,455,Potential Loyalists
15366.0,75,2,602.5100000000001,2,3,3,233,Others
15367.0,57,4,1877.5900000000004,3,4,4,344,Others
15368.0,21,1,446.94000000000005,4,1,2,412,Others
15370.0,41,7,2386.05,3,5,5,355,New Customers
15372.0,137,1,2007.4,2,1,4,214,Others
15373.0,8,12,2415.9100000000003,5,5,5,555,Champions
15374.0,129,1,168.0,2,1,1,211,Others
15376.0,40,3,1233.3599999999997,3,3,4,334,Others
15379.0,169,7,3703.29,2,5,5,255,Others
15380.0,9,5,1690.26,5,4,4,544,Loyal Customers
15381.0,214,2,596.85,1,3,3,133,Others
15382.0,15,6,5955.709999999999,4,5,5,455,Potential Loyalists
15384.0,170,2,642.41,2,3,3,233,Others
15385.0,40,1,316.88,3,1,2,312,Others
15386.0,186,1,394.14,1,1,2,112,Others
15388.0,270,1,140.54,1,1,1,111,Lost Customers
15389.0,172,1,500.0,2,1,3,213,Others
15392.0,5,4,1535.53,5,4,4,544,Loyal Customers
15393.0,16,2,231.86,4,3,1,431,Others
15394.0,10,4,2183.5400000000004,5,4,5,545,Others
15395.0,326,1,107.45000000000002,1,1,1,111,Lost Customers
15396.0,113,1,288.17999999999995,2,1,2,212,Others
15397.0,290,1,94.0,1,1,1,111,Lost Customers
15398.0,16,2,1345.5300000000002,4,3,4,434,Others
15399.0,1,3,815.77,5,3,3,533,Others
15400.0,92,5,716.2,2,4,3,243,Others
15402.0,149,2,626.77,2,3,3,233,Others
15405.0,189,1,349.1,1,1,2,112,Others
15406.0,31,2,510.71000000000004,4,3,3,433,Others
15407.0,34,4,1056.44,3,4,4,344,Others
15408.0,264,1,267.18,1,1,2,112,Others
15410.0,84,8,3450.8400000000006,2,5,5,255,Others
15411.0,26,4,1358.88,4,4,4,444,Others
15412.0,171,1,190.53,2,1,1,211,Others
15414.0,10,3,774.9,5,3,3,533,Others
15415.0,313,1,572.81,1,1,3,113,Others
15416.0,65,4,3984.3199999999997,3,4,5,345,Others
15417.0,85,1,508.80000000000007,2,1,3,213,Others
15419.0,25,1,135.85999999999999,4,1,1,411,Others
15421.0,59,4,950.36,3,4,4,344,Others
15422.0,323,2,97.7,1,3,1,131,Others
15423.0,38,1,43.5,3,1,1,311,Others
15424.0,254,2,383.34000000000003,1,3,2,132,Others
15426.0,19,5,1447.3900000000003,4,4,4,444,Others
15427.0,33,3,1483.14,3,3,4,334,Others
15428.0,15,1,93.78,4,1,1,411,Others
15429.0,27,2,397.35,4,3,2,432,Others
15432.0,23,1,171.19,4,1,1,411,Others
15433.0,214,2,533.3,1,3,3,133,Others
15434.0,8,5,1041.48,5,4,4,544,Loyal Customers
15435.0,22,1,149.29000000000002,4,1,1,411,Others
15436.0,12,3,1122.5300000000002,5,3,4,534,Others
15437.0,262,1,200.16,1,1,1,111,Lost Customers
15438.0,131,1,156.57999999999998,2,1,1,211,Others
15440.0,55,3,383.68,3,3,2,332,Others
15442.0,249,1,594.0,1,1,3,113,Others
15443.0,2,7,3236.9100000000003,5,5,5,555,Champions
15444.0,9,2,1418.2600000000002,5,3,4,534,Others
15445.0,264,1,113.5,1,1,1,111,Lost Customers
15447.0,331,1,155.17,1,1,1,111,Lost Customers
15448.0,313,1,494.64,1,1,3,113,Others
15449.0,26,3,974.5200000000001,4,3,4,434,Others
15450.0,30,1,429.84,4,1,2,412,Others
15452.0,30,3,538.7299999999999,4,3,3,433,Others
15453.0,2,7,1388.37,5,5,4,554,Others
15454.0,362,1,179.10000000000002,1,1,1,111,Lost Customers
15456.0,283,3,447.22,1,3,2,132,Others
15457.0,262,1,237.07,1,1,1,111,Lost Customers
15458.0,25,1,161.64,4,1,1,411,Others
15460.0,354,1,216.76,1,1,1,111,Lost Customers
15462.0,94,3,234.6,2,3,1,231,Others
15463.0,29,1,126.14,4,1,1,411,Others
15464.0,338,1,1048.85,1,1,4,114,Others
15465.0,20,18,7354.619999999999,4,5,5,455,Potential Loyalists
15466.0,85,1,334.53000000000003,2,1,2,212,Others
15467.0,9,3,524.88,5,3,3,533,Others
15468.0,51,2,467.51,3,3,2,332,Others
15469.0,50,2,538.5500000000001,3,3,3,333,Others
15471.0,2,1,469.4799999999999,5,1,2,512,Others
15472.0,113,1,371.5600000000001,2,1,2,212,Others
15473.0,14,7,1771.2,4,5,4,454,Others
15475.0,77,1,454.10999999999996,2,1,2,212,Others
15478.0,40,2,1441.4199999999998,3,3,4,334,Others
15480.0,116,1,905.5,2,1,3,213,Others
15482.0,16,12,11054.960000000001,4,5,5,455,Potential Loyalists
15483.0,161,4,233.81,2,4,1,241,Others
15484.0,1,4,3594.3100000000004,5,4,5,545,Others
15485.0,30,3,2575.0,4,3,5,435,Others
15488.0,93,1,91.32000000000001,2,1,1,211,Others
15489.0,23,3,1134.28,4,3,4,434,Others
15491.0,95,6,3100.09,2,5,5,255,Others
15492.0,28,2,659.4599999999998,4,3,3,433,Others
15493.0,33,5,2001.8000000000002,3,4,4,344,Others
15494.0,21,2,1299.23,4,3,4,434,Others
15497.0,18,2,1262.2,4,3,4,434,Others
15498.0,3,27,13316.400000000001,5,5,5,555,Champions
15500.0,8,4,1131.5600000000002,5,4,4,544,Loyal Customers
15502.0,16,12,10384.929999999998,4,5,5,455,Potential Loyalists
15503.0,363,1,147.09,1,1,1,111,Lost Customers
15504.0,81,1,52.83,2,1,1,211,Others
15505.0,53,5,3610.96,3,4,5,345,Others
15506.0,23,3,979.26,4,3,4,434,Others
15507.0,172,1,492.36000000000007,2,1,3,213,Others
15508.0,189,6,1000.2700000000001,1,5,4,154,Others
15510.0,331,1,250.0,1,1,1,111,Lost Customers
15511.0,12,5,909.23,5,4,3,543,Others
15512.0,156,2,121.0,2,3,1,231,Others
15513.0,33,19,14758.22,3,5,5,355,New Customers
15514.0,12,11,4139.460000000001,5,5,5,555,Champions
15516.0,45,3,62.43,3,3,1,331,Others
15517.0,233,1,267.03000000000003,1,1,2,112,Others
15518.0,64,8,1942.4499999999998,3,5,4,354,Others
15520.0,2,1,343.5,5,1,2,512,Others
15521.0,40,8,3000.2000000000003,3,5,5,355,New Customers
15522.0,33,2,398.84000000000003,3,3,2,332,Others
15523.0,84,1,412.01,2,1,2,212,Others
15524.0,25,1,440.0,4,1,2,412,Others
15525.0,2,3,825.92,5,3,3,533,Others
15526.0,33,2,148.44,3,3,1,331,Others
15527.0,19,8,2429.7800000000007,4,5,5,455,Potential Loyalists
15528.0,254,1,229.32999999999998,1,1,1,111,Lost Customers
15529.0,23,11,3995.23,4,5,5,455,Potential Loyalists
15530.0,22,4,1502.3500000000004,4,4,4,444,Others
15531.0,8,2,2007.4399999999996,5,3,4,534,Others
15532.0,25,4,1580.93,4,4,4,444,Others
15533.0,19,3,807.57,4,3,3,433,Others
15535.0,173,4,536.4000000000002,2,4,3,243,Others
15537.0,163,1,110.92000000000002,2,1,1,211,Others
15539.0,7,1,538.46,5,1,3,513,Others
15540.0,11,1,213.30000000000004,5,1,1,511,Others
15541.0,114,1,85.13,2,1,1,211,Others
15543.0,288,1,127.86,1,1,1,111,Lost Customers
15544.0,9,9,3546.7100000000005,5,5,5,555,Champions
15545.0,54,2,292.71999999999997,3,3,2,332,Others
15547.0,7,14,4954.84,5,5,5,555,Champions
15549.0,77,3,1693.2599999999998,2,3,4,234,Others
15550.0,4,4,575.6300000000002,5,4,3,543,Others
15551.0,37,1,436.05999999999995,3,1,2,312,Others
15552.0,217,1,90.12,1,1,1,111,Lost Customers
15553.0,60,1,437.23,3,1,2,312,Others
15554.0,278,1,217.2,1,1,1,111,Lost Customers
15555.0,12,16,4805.17,5,5,5,555,Champions
15556.0,24,1,279.77,4,1,2,412,Others
15557.0,29,1,473.65,4,1,2,412,Others
15561.0,12,4,800.5899999999999,5,4,3,543,Others
15562.0,352,1,134.55,1,1,1,111,Lost Customers
15563.0,22,4,1400.44,4,4,4,444,Others
15565.0,50,2,173.16000000000003,3,3,1,331,Others
15567.0,19,1,186.01000000000002,4,1,1,411,Others
15568.0,3,3,758.29,5,3,3,533,Others
15569.0,104,5,1375.71,2,4,4,244,Others
15570.0,7,12,4165.52,5,5,5,555,Champions
15571.0,12,4,650.4300000000001,5,4,3,543,Others
15572.0,5,7,2552.86,5,5,5,555,Champions
15573.0,32,2,607.45,4,3,3,433,Others
15574.0,178,4,702.25,2,4,3,243,Others
15576.0,38,1,940.6700000000001,3,1,3,313,Others
15577.0,151,3,258.88000000000005,2,3,2,232,Others
15578.0,162,1,127.1,2,1,1,211,Others
15579.0,69,2,348.59999999999997,3,3,2,332,Others
15581.0,121,13,3679.9700000000003,2,5,5,255,Others
15582.0,25,3,682.9100000000001,4,3,3,433,Others
15584.0,24,4,725.11,4,4,3,443,Others
15585.0,177,1,455.29999999999995,2,1,2,212,Others
15587.0,50,4,913.6800000000001,3,4,3,343,Others
15589.0,256,3,478.53,1,3,2,132,Others
15592.0,47,1,388.58,3,1,2,312,Others
15593.0,71,1,199.8,3,1,1,311,Others
15594.0,16,5,1771.7800000000002,4,4,4,444,Others
15596.0,101,5,1406.5900000000001,2,4,4,244,Others
15597.0,35,1,324.57,3,1,2,312,Others
15598.0,53,1,240.68,3,1,1,311,Others
15599.0,27,2,761.74,4,3,3,433,Others
15601.0,11,14,6776.56,5,5,5,555,Champions
15602.0,8,9,1297.8700000000001,5,5,4,554,Others
15603.0,79,1,48.480000000000004,2,1,1,211,Others
15604.0,52,1,216.39,3,1,1,311,Others
15605.0,36,5,1198.23,3,4,4,344,Others
15606.0,61,9,2920.16,3,5,5,355,New Customers
15607.0,337,1,104.76,1,1,1,111,Lost Customers
15608.0,28,4,1093.68,4,4,4,444,Others
15609.0,184,1,298.48,1,1,2,112,Others
15610.0,52,1,112.46,3,1,1,311,Others
15611.0,10,13,1591.4500000000003,5,5,4,554,Others
15612.0,36,2,195.15,3,3,1,331,Others
15615.0,10,23,10399.74,5,5,5,555,Champions
15618.0,33,4,776.8510000000002,3,4,3,343,Others
15619.0,11,1,336.40000000000003,5,1,2,512,Others
15620.0,57,3,1553.1799999999998,3,3,4,334,Others
15621.0,4,4,1293.03,5,4,4,544,Loyal Customers
15622.0,43,9,3709.5600000000004,3,5,5,355,New Customers
15623.0,141,1,301.03,2,1,2,212,Others
15624.0,117,4,588.13,2,4,3,243,Others
15625.0,104,4,1534.26,2,4,4,244,Others
15626.0,75,2,675.8000000000001,2,3,3,233,Others
15628.0,5,9,2870.24,5,5,5,555,Champions
15630.0,45,2,1186.35,3,3,4,334,Others
15632.0,16,8,3285.3100000000004,4,5,5,455,Potential Loyalists
15634.0,17,1,243.55,4,1,1,411,Others
15636.0,90,2,724.76,2,3,3,233,Others
15637.0,53,1,223.36,3,1,1,311,Others
15639.0,134,1,425.32,2,1,2,212,Others
15640.0,4,15,12515.66,5,5,5,555,Champions
15641.0,105,4,1887.2,2,4,4,244,Others
15643.0,192,3,664.0,1,3,3,133,Others
15644.0,166,4,812.9999999999999,2,4,3,243,Others
15645.0,19,1,612.01,4,1,3,413,Others
15646.0,158,3,447.64,2,3,2,232,Others
15648.0,204,2,657.3500000000001,1,3,3,133,Others
15649.0,336,2,816.0,1,3,3,133,Others
15651.0,37,3,646.3,3,3,3,333,Others
15652.0,91,1,337.74,2,1,2,212,Others
15653.0,93,2,877.4399999999999,2,3,3,233,Others
15654.0,9,2,922.5300000000001,5,3,3,533,Others
15655.0,243,1,560.6700000000001,1,1,3,113,Others
15656.0,45,4,748.5,3,4,3,343,Others
15657.0,23,1,30.0,4,1,1,411,Others
15658.0,190,5,1024.1,1,4,4,144,Others
15659.0,44,1,306.45000000000005,3,1,2,312,Others
15660.0,25,9,1600.86,4,5,4,454,Others
15661.0,317,2,309.8,1,3,2,132,Others
15663.0,106,1,138.14,2,1,1,211,Others
15664.0,51,1,386.43,3,1,2,312,Others
15665.0,168,2,2242.01,2,3,5,235,Others
15667.0,40,1,301.32000000000005,3,1,2,312,Others
15668.0,218,1,76.32000000000001,1,1,1,111,Lost Customers
15669.0,40,4,684.34,3,4,3,343,Others
15670.0,297,1,173.05,1,1,1,111,Lost Customers
15671.0,19,7,2657.13,4,5,5,455,Potential Loyalists
15673.0,88,4,2881.02,2,4,5,245,Others
15674.0,73,5,2446.6000000000004,2,4,5,245,Others
15675.0,81,3,323.69,2,3,2,232,Others
15676.0,19,3,3435.7599999999998,4,3,5,435,Others
15677.0,49,1,657.23,3,1,3,313,Others
15678.0,53,1,352.70000000000005,3,1,2,312,Others
15679.0,24,4,781.2800000000001,4,4,3,443,Others
15680.0,9,3,1333.6799999999998,5,3,4,534,Others
15681.0,25,5,1426.16,4,4,4,444,Others
15683.0,117,1,193.75,2,1,1,211,Others
15687.0,9,9,2993.1,5,5,5,555,Champions
15689.0,120,2,254.1,2,3,2,232,Others
15690.0,4,2,239.76,5,3,1,531,Others
15691.0,252,1,136.8,1,1,1,111,Lost Customers
15692.0,28,1,191.03999999999996,4,1,1,411,Others
15694.0,1,14,6479.4,5,5,5,555,Champions
15695.0,267,2,409.98,1,3,2,132,Others
15696.0,33,8,2736.46,3,5,5,355,New Customers
15699.0,18,1,309.6499999999999,4,1,2,412,Others
15700.0,172,2,696.6799999999998,2,3,3,233,Others
15701.0,2,4,1542.1399999999999,5,4,4,544,Loyal Customers
15703.0,265,1,211.5,1,1,1,111,Lost Customers
15704.0,140,4,2293.62,2,4,5,245,Others
15705.0,201,1,143.10000000000002,1,1,1,111,Lost Customers
15706.0,64,4,1060.56,3,4,4,344,Others
15707.0,35,4,945.5799999999998,3,4,4,344,Others
15708.0,41,7,3364.24,3,5,5,355,New Customers
15709.0,284,1,133.25,1,1,1,111,Lost Customers
15712.0,9,5,1072.36,5,4,4,544,Loyal Customers
15713.0,143,2,356.7,2,3,2,232,Others
15714.0,12,2,330.87999999999994,5,3,2,532,Others
15716.0,146,4,1118.81,2,4,4,244,Others
15717.0,234,1,150.3,1,1,1,111,Lost Customers
15719.0,33,13,5045.610000000001,3,5,5,355,New Customers
15720.0,24,1,598.73,4,1,3,413,Others
15721.0,12,1,507.08,5,1,3,513,Others
15722.0,36,5,2222.56,3,4,5,345,Others
15723.0,365,1,203.10000000000002,1,1,1,111,Lost Customers
15724.0,201,2,218.25,1,3,1,131,Others
15725.0,15,1,415.25,4,1,2,412,Others
15727.0,17,7,5178.959999999999,4,5,5,455,Potential Loyalists
15729.0,213,1,85.0,1,1,1,111,Lost Customers
15730.0,66,3,1120.88,3,3,4,334,Others
15732.0,212,2,294.11999999999995,1,3,2,132,Others
15733.0,283,1,162.3,1,1,1,111,Lost Customers
15734.0,115,2,1339.45,2,3,4,234,Others
15737.0,15,8,1205.1200000000001,4,5,4,454,Others
15738.0,19,16,4812.42,4,5,5,455,Potential Loyalists
15739.0,66,1,449.12,3,1,2,312,Others
15740.0,49,1,154.88000000000002,3,1,1,311,Others
15743.0,16,4,784.4600000000002,4,4,3,443,Others
15744.0,78,1,34.8,2,1,1,211,Others
15745.0,19,4,1094.59,4,4,4,444,Others
15746.0,134,1,196.88000000000002,2,1,1,211,Others
15747.0,13,3,974.0399999999998,5,3,4,534,Others
15748.0,40,1,149.30999999999997,3,1,1,311,Others
15749.0,235,3,44534.3,1,3,5,135,Others
15750.0,3,8,2465.48,5,5,5,555,Champions
15752.0,40,7,2637.38,3,5,5,355,New Customers
15753.0,305,1,79.2,1,1,1,111,Lost Customers
15754.0,51,3,458.57,3,3,2,332,Others
15755.0,10,6,2364.25,5,5,5,555,Champions
15756.0,61,4,532.96,3,4,3,343,Others
15757.0,66,2,714.4200000000001,3,3,3,333,Others
15758.0,25,1,205.25,4,1,1,411,Others
15759.0,218,3,253.04000000000002,1,3,2,132,Others
15762.0,65,2,583.75,3,3,3,333,Others
15763.0,32,2,1086.9200000000003,4,3,4,434,Others
15764.0,88,6,3279.97,2,5,5,255,Others
15766.0,64,1,315.05999999999995,3,1,2,312,Others
15768.0,116,3,621.83,2,3,3,233,Others
15769.0,7,26,56252.72,5,5,5,555,Champions
15773.0,6,1,635.6800000000001,5,1,3,513,Others
15774.0,69,1,270.79999999999995,3,1,2,312,Others
15775.0,245,1,104.9,1,1,1,111,Lost Customers
15776.0,133,1,241.61999999999998,2,1,1,211,Others
15777.0,241,4,1047.1100000000001,1,4,4,144,Others
15780.0,184,3,475.28,1,3,2,132,Others
15781.0,25,3,345.46000000000004,4,3,2,432,Others
15782.0,10,3,2614.7400000000002,5,3,5,535,Others
15783.0,11,1,246.3,5,1,1,511,Others
15785.0,33,5,2328.9700000000003,3,4,5,345,Others
15786.0,46,3,4932.2,3,3,5,335,Others
15787.0,26,3,948.05,4,3,4,434,Others
15789.0,358,1,351.3,1,1,2,112,Others
15790.0,10,1,220.85,5,1,1,511,Others
15791.0,44,2,1612.69,3,3,4,334,Others
15793.0,15,3,965.6099999999999,4,3,4,434,Others
15795.0,150,1,610.01,2,1,3,213,Others
15796.0,1,8,2711.56,5,5,5,555,Champions
15797.0,113,4,2207.4,2,4,5,245,Others
15799.0,76,3,884.14,2,3,3,233,Others
15800.0,107,2,699.0799999999999,2,3,3,233,Others
15801.0,46,3,1063.95,3,3,4,334,Others
15802.0,143,1,451.42,2,1,2,212,Others
15803.0,51,1,415.82000000000005,3,1,2,312,Others
15804.0,1,13,4206.389999999999,5,5,5,555,Champions
15805.0,23,17,5528.4800000000005,4,5,5,455,Potential Loyalists
15806.0,46,3,784.5799999999999,3,3,3,333,Others
15807.0,50,3,903.9000000000001,3,3,3,333,Others
15808.0,306,4,3734.9700000000003,1,4,5,145,Others
15809.0,36,5,515.77,3,4,3,343,Others
15810.0,79,4,1391.98,2,4,4,244,Others
15811.0,22,6,2218.62,4,5,5,455,Potential Loyalists
15812.0,107,5,1801.14,2,4,4,244,Others
15813.0,208,2,1303.9099999999999,1,3,4,134,Others
15814.0,17,4,1945.33,4,4,4,444,Others
15815.0,64,5,2100.6,3,4,5,345,Others
15819.0,49,4,1905.4500000000003,3,4,4,344,Others
15820.0,320,1,206.98,1,1,1,111,Lost Customers
15821.0,44,2,570.9599999999999,3,3,3,333,Others
15822.0,3,2,885.4699999999999,5,3,3,533,Others
15823.0,372,1,15.0,1,1,1,111,Lost Customers
15825.0,172,1,532.94,2,1,3,213,Others
15826.0,56,3,1654.3100000000002,3,3,4,334,Others
15827.0,73,14,1836.09,2,5,4,254,Others
15829.0,99,2,636.1399999999998,2,3,3,233,Others
15830.0,38,1,576.0,3,1,3,313,Others
15831.0,58,3,801.76,3,3,3,333,Others
15832.0,254,1,836.7900000000001,1,1,3,113,Others
15834.0,70,4,2233.75,3,4,5,345,Others
15835.0,44,4,954.09,3,4,4,344,Others
15836.0,50,1,137.37,3,1,1,311,Others
15837.0,65,1,391.98,3,1,2,312,Others
15838.0,11,19,33643.079999999994,5,5,5,555,Champions
15839.0,33,3,1048.49,3,3,4,334,Others
15840.0,59,2,355.55999999999995,3,3,2,332,Others
15841.0,73,4,1224.06,2,4,4,244,Others
15843.0,304,1,118.95000000000002,1,1,1,111,Lost Customers
15844.0,46,1,130.73999999999998,3,1,1,311,Others
15845.0,18,8,3711.77,4,5,5,455,Potential Loyalists
15847.0,38,2,389.2699999999999,3,3,2,332,Others
15850.0,19,2,238.85,4,3,1,431,Others
15852.0,187,2,160.70999999999998,1,3,1,131,Others
15853.0,52,1,110.80000000000001,3,1,1,311,Others
15854.0,4,12,2974.6499999999996,5,5,5,555,Champions
15855.0,137,5,712.24,2,4,3,243,Others
15856.0,4,27,16387.57,5,5,5,555,Champions
15857.0,19,1,296.99999999999994,4,1,2,412,Others
15858.0,16,5,1438.8500000000001,4,4,4,444,Others
15860.0,41,8,977.2099999999998,3,5,4,354,Others
15861.0,12,8,3165.3599999999997,5,5,5,555,Champions
15862.0,8,4,832.88,5,4,3,543,Others
15863.0,26,2,68.84,4,3,1,431,Others
15864.0,22,6,1936.3200000000004,4,5,4,454,Others
15865.0,41,3,895.13,3,3,3,333,Others
15866.0,101,1,230.53,2,1,1,211,Others
15867.0,5,15,3812.64,5,5,5,555,Champions
15869.0,277,2,149.64000000000001,1,3,1,131,Others
15870.0,33,1,354.09000000000003,3,1,2,312,Others
15872.0,15,2,360.93,4,3,2,432,Others
15874.0,64,7,4405.88,3,5,5,355,New Customers
15877.0,2,2,493.28000000000003,5,3,3,533,Others
15880.0,369,1,343.28,1,1,2,112,Others
15881.0,312,5,501.39000000000004,1,4,3,143,Others
15882.0,199,4,516.36,1,4,3,143,Others
15883.0,2,2,396.47999999999996,5,3,2,532,Others
15885.0,93,3,379.35,2,3,2,232,Others
15886.0,60,1,181.09000000000003,3,1,1,311,Others
15888.0,81,1,168.31,2,1,1,211,Others
15889.0,157,2,446.87,2,3,2,232,Others
15891.0,227,1,524.52,1,1,3,113,Others
15894.0,253,2,263.55,1,3,2,132,Others
15895.0,150,1,179.17000000000002,2,1,1,211,Others
15897.0,194,2,222.05,1,3,1,131,Others
15898.0,1,5,1388.88,5,4,4,544,Loyal Customers
15899.0,369,1,56.25,1,1,1,111,Lost Customers
15900.0,24,1,351.11000000000007,4,1,2,412,Others
15901.0,17,3,363.88,4,3,2,432,Others
15903.0,10,7,5126.76,5,5,5,555,Champions
15904.0,8,1,164.67999999999998,5,1,1,511,Others
15906.0,20,7,1567.6899999999998,4,5,4,454,Others
15907.0,4,3,967.45,5,3,4,534,Others
15909.0,174,1,191.93999999999997,2,1,1,211,Others
15910.0,1,8,1232.18,5,5,4,554,Others
15912.0,178,2,264.61999999999995,2,3,2,232,Others
15916.0,16,8,1528.0900000000001,4,5,4,454,Others
15917.0,248,1,123.10000000000001,1,1,1,111,Lost Customers
15918.0,191,2,334.23,1,3,2,132,Others
15919.0,20,2,639.8900000000001,4,3,3,433,Others
15920.0,154,4,167.5,2,4,1,241,Others
15921.0,173,1,336.03000000000003,2,1,2,212,Others
15922.0,373,1,369.50000000000006,1,1,2,112,Others
15923.0,373,1,127.08000000000001,1,1,1,111,Lost Customers
15925.0,194,1,207.14999999999998,1,1,1,111,Lost Customers
15930.0,67,1,426.63000000000005,3,1,2,312,Others
15932.0,4,8,2495.8700000000003,5,5,5,555,Champions
15933.0,21,3,1107.4600000000003,4,3,4,434,Others
15935.0,239,2,416.86,1,3,2,132,Others
15937.0,64,1,145.35,3,1,1,311,Others
15938.0,112,5,404.58,2,4,2,242,Others
15939.0,90,15,6115.009999999999,2,5,5,255,Others
15940.0,311,1,35.8,1,1,1,111,Lost Customers
15942.0,134,1,337.43999999999994,2,1,2,212,Others
15944.0,277,1,325.1,1,1,2,112,Others
15945.0,365,1,181.0,1,1,1,111,Lost Customers
15947.0,83,1,1708.24,2,1,4,214,Others
15948.0,8,2,955.2400000000001,5,3,4,534,Others
15949.0,17,2,364.72,4,3,2,432,Others
15950.0,32,4,1765.51,4,4,4,444,Others
15951.0,9,2,708.22,5,3,3,533,Others
15952.0,34,4,806.5699999999999,3,4,3,343,Others
15953.0,15,8,1659.3799999999999,4,5,4,454,Others
15955.0,24,14,4416.26,4,5,5,455,Potential Loyalists
15957.0,32,1,428.89000000000004,4,1,2,412,Others
15958.0,74,1,104.35,2,1,1,211,Others
15963.0,20,2,470.76000000000005,4,3,2,432,Others
15965.0,17,4,845.64,4,4,3,443,Others
15967.0,23,2,418.83,4,3,2,432,Others
15969.0,3,3,666.0999999999999,5,3,3,533,Others
15970.0,304,1,314.1,1,1,2,112,Others
15971.0,18,12,4199.85,4,5,5,455,Potential Loyalists
15973.0,367,1,307.82,1,1,2,112,Others
15974.0,39,7,3442.15,3,5,5,355,New Customers
15975.0,84,1,371.01,2,1,2,212,Others
15976.0,165,2,430.94,2,3,2,232,Others
15977.0,17,2,1054.73,4,3,4,434,Others
15978.0,77,1,1098.78,2,1,4,214,Others
15980.0,89,3,2398.8599999999997,2,3,5,235,Others
15981.0,25,8,3408.48,4,5,5,455,Potential Loyalists
15983.0,22,4,1475.02,4,4,4,444,Others
15984.0,3,10,2837.67,5,5,5,555,Champions
15985.0,123,2,1142.4199999999998,2,3,4,234,Others
15986.0,30,1,168.11999999999998,4,1,1,411,Others
15987.0,12,7,1451.28,5,5,4,554,Others
15988.0,19,1,158.03,4,1,1,411,Others
15990.0,44,2,792.1100000000001,3,3,3,333,Others
15992.0,4,1,41.989999999999995,5,1,1,511,Others
